forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
4707,1543,Denver Metro,2026-06-12,98,79,121,1.38,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4708,1543,Denver Metro,2026-06-13,94,81,123,1.39,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4709,1543,Denver Metro,2026-06-14,102,83,125,1.36,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4710,1543,Denver Metro,2026-06-15,106,85,127,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4711,1543,Denver Metro,2026-06-16,115,87,129,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4712,1543,Denver Metro,2026-06-17,102,89,131,1.42,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4713,1543,Denver Metro,2026-06-18,119,91,133,1.37,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4714,1543,Denver Metro,2026-06-19,111,93,135,1.35,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4715,1543,Denver Metro,2026-06-20,114,95,137,1.47,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4716,1543,Denver Metro,2026-06-21,125,97,139,1.45,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4717,1543,Denver Metro,2026-06-22,124,99,141,1.37,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4718,1543,Denver Metro,2026-06-23,127,101,143,1.45,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4719,1543,Denver Metro,2026-06-24,132,103,145,1.39,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4720,1543,Denver Metro,2026-06-25,127,105,147,1.5,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""field_dispatch_cluster"",""new_device_launch_effect"",""summer_travel_start""],""top_advocate"":""@rehab_reed"",""urgency_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-05-27T11:26:27Z
4721,1543,Atlanta Metro,2026-05-27,91,63,123,1.09,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4722,1543,Atlanta Metro,2026-05-28,86,66,126,1.09,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4723,1543,Atlanta Metro,2026-05-29,104,69,129,1.09,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4724,1543,Atlanta Metro,2026-05-30,96,72,132,1.11,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4725,1543,Atlanta Metro,2026-05-31,93,75,135,1.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4726,1543,Atlanta Metro,2026-06-01,98,78,138,1.21,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4727,1543,Atlanta Metro,2026-06-02,108,81,141,1.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4728,1543,Atlanta Metro,2026-06-03,118,84,144,1.28,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4729,1543,Atlanta Metro,2026-06-04,112,87,147,1.2,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4730,1543,Atlanta Metro,2026-06-05,128,90,150,1.3,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4731,1543,Atlanta Metro,2026-06-06,111,93,153,1.3,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4732,1543,Atlanta Metro,2026-06-07,133,96,156,1.21,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4733,1543,Atlanta Metro,2026-06-08,131,99,159,1.29,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4734,1543,Atlanta Metro,2026-06-09,141,102,162,1.26,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4735,1543,Atlanta Metro,2026-06-10,147,105,165,1.31,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4736,1543,Atlanta Metro,2026-06-11,144,108,168,1.36,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4737,1543,Atlanta Metro,2026-06-12,149,111,171,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4738,1543,Atlanta Metro,2026-06-13,143,114,174,1.35,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4739,1543,Atlanta Metro,2026-06-14,140,117,177,1.33,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4740,1543,Atlanta Metro,2026-06-15,160,120,180,1.42,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4741,1543,Atlanta Metro,2026-06-16,160,123,183,1.37,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4742,1543,Atlanta Metro,2026-06-17,160,126,186,1.43,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4743,1543,Atlanta Metro,2026-06-18,151,129,189,1.4,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4744,1543,Atlanta Metro,2026-06-19,168,132,192,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4745,1543,Atlanta Metro,2026-06-20,160,135,195,1.43,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4746,1543,Atlanta Metro,2026-06-21,167,138,198,1.36,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4747,1543,Atlanta Metro,2026-06-22,180,141,201,1.42,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4748,1543,Atlanta Metro,2026-06-23,186,144,204,1.39,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4749,1543,Atlanta Metro,2026-06-24,185,147,207,1.4,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4750,1543,Atlanta Metro,2026-06-25,177,150,210,1.5,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""coverage_complaint_cluster"",""field_tech_advocate"",""spring_season""],""top_advocate"":""@homeconnect_keisha"",""urgency_score"":68,""confidence"":""medium"",""trend"":""growing""}",2026-05-27T11:26:27Z
4751,1544,Miami-South Florida,2026-05-27,125,83,158,1.47,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4752,1544,Miami-South Florida,2026-05-28,141,90,165,1.81,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4753,1544,Miami-South Florida,2026-05-29,120,97,172,1.77,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4754,1544,Miami-South Florida,2026-05-30,131,104,179,1.83,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4755,1544,Miami-South Florida,2026-05-31,152,111,186,1.84,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4756,1544,Miami-South Florida,2026-06-01,168,118,193,1.74,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4757,1544,Miami-South Florida,2026-06-02,172,125,200,1.93,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4758,1544,Miami-South Florida,2026-06-03,176,132,207,1.91,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4759,1544,Miami-South Florida,2026-06-04,171,139,214,2.03,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4760,1544,Miami-South Florida,2026-06-05,170,146,221,2.22,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4761,1544,Miami-South Florida,2026-06-06,181,153,228,2.07,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4762,1544,Miami-South Florida,2026-06-07,191,160,235,2.28,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4763,1544,Miami-South Florida,2026-06-08,218,167,242,2.3,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4764,1544,Miami-South Florida,2026-06-09,224,174,249,2.32,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4765,1544,Miami-South Florida,2026-06-10,223,181,256,2.46,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4766,1544,Miami-South Florida,2026-06-11,217,188,263,2.51,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4767,1544,Miami-South Florida,2026-06-12,229,195,270,2.53,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4768,1544,Miami-South Florida,2026-06-13,250,202,277,2.6,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4769,1544,Miami-South Florida,2026-06-14,232,209,284,2.66,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4770,1544,Miami-South Florida,2026-06-15,252,216,291,2.7,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4771,1544,Miami-South Florida,2026-06-16,245,223,298,2.67,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4772,1544,Miami-South Florida,2026-06-17,255,230,305,2.54,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4773,1544,Miami-South Florida,2026-06-18,261,237,312,2.62,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4774,1544,Miami-South Florida,2026-06-19,275,244,319,2.67,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4775,1544,Miami-South Florida,2026-06-20,299,251,326,2.68,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4776,1544,Miami-South Florida,2026-06-21,311,258,333,2.72,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4777,1544,Miami-South Florida,2026-06-22,297,265,340,3.02,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4778,1544,Miami-South Florida,2026-06-23,308,272,347,2.99,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4779,1544,Miami-South Florida,2026-06-24,325,279,354,3.13,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4780,1544,Miami-South Florida,2026-06-25,323,286,361,3.15,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""retention_outreach_spike"",""summer_roaming_planning"",""heat_network_load_risk""],""top_advocate"":""@senior_sam"",""urgency_score"":91,""confidence"":""very_high"",""trend"":""critical_surge""}",2026-05-27T11:26:27Z
4781,1544,New York Metro,2026-05-27,170,122,218,1.71,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4782,1544,New York Metro,2026-05-28,180,131,227,1.59,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4783,1544,New York Metro,2026-05-29,180,140,236,1.91,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4784,1544,New York Metro,2026-05-30,218,149,245,2.04,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4785,1544,New York Metro,2026-05-31,200,158,254,1.83,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4786,1544,New York Metro,2026-06-01,199,167,263,1.98,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4787,1544,New York Metro,2026-06-02,206,176,272,1.98,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4788,1544,New York Metro,2026-06-03,211,185,281,2.06,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
