item_id,order_id,product_id,quantity,unit_price,fulfilled_from
49187,46072,1554,1,145,146
49188,46072,1565,3,45,146
49189,46072,1563,3,150,146
49190,46073,1541,2,85,151
49191,46073,1557,1,115,151
49192,46073,1569,3,0,151
49193,46073,1541,2,85,151
49194,46073,1567,3,360,151
49195,46074,1565,3,45,151
49196,46074,1564,1,0,151
49197,46074,1566,1,30,151
49198,46075,1572,3,20,149
49199,46075,1548,3,180,149
49200,46075,1564,1,0,149
49201,46075,1555,2,220,149
49202,46075,1541,2,85,149
49203,46076,1543,1,25,
49204,46076,1568,2,640,
49205,46076,1549,1,55,
49206,46076,1567,2,360,
49207,46076,1569,2,0,
49208,46077,1561,3,210,141
49209,46078,1556,3,70,152
49210,46079,1558,2,95,143
49211,46079,1566,3,30,143
49212,46079,1564,2,0,143
49213,46079,1546,3,260,143
49214,46080,1546,2,260,145
49215,46080,1559,1,89,145
49216,46080,1554,1,145,145
49217,46081,1559,3,89,141
49218,46082,1545,1,95,148
49219,46082,1547,2,420,148
49220,46082,1571,2,30,148
49221,46082,1561,1,210,148
49222,46082,1553,1,310,148
49223,46083,1567,2,360,146
49224,46083,1555,1,220,146
49225,46083,1570,1,25,146
49226,46083,1567,2,360,146
49227,46084,1565,3,45,
49228,46084,1543,2,25,
49229,46084,1553,2,310,
49230,46084,1546,3,260,
49231,46084,1553,1,310,
49232,46085,1558,2,95,149
49233,46085,1556,2,70,149
49234,46085,1552,2,45,149
49235,46085,1560,3,15,149
49236,46086,1562,2,40,144
49237,46087,1562,3,40,142
49238,46087,1565,2,45,142
49239,46088,1545,3,95,147
49240,46088,1563,1,150,147
49241,46089,1559,1,89,148
49242,46089,1562,3,40,148
49243,46089,1561,2,210,148
49244,46089,1568,1,640,148
49245,46090,1546,3,260,146
49246,46090,1565,3,45,146
49247,46090,1542,2,35,146
49248,46090,1558,3,95,146
49249,46090,1568,1,640,146
49250,46091,1567,1,360,152
49251,46092,1560,1,15,
49252,46092,1559,3,89,
49253,46092,1547,1,420,
49254,46092,1561,3,210,
49255,46093,1568,1,640,144
49256,46093,1541,1,85,144
49257,46093,1546,1,260,144
49258,46094,1572,2,20,147
49259,46094,1544,2,120,147
49260,46094,1559,3,89,147
49261,46095,1567,2,360,141
49262,46095,1569,2,0,141
49263,46095,1549,2,55,141
49264,46096,1567,1,360,143
49265,46096,1563,2,150,143
49266,46096,1546,1,260,143
49267,46096,1557,1,115,143
49268,46096,1568,2,640,143
49269,46097,1551,2,0,145
49270,46097,1545,3,95,145
49271,46097,1558,2,95,145
49272,46097,1569,3,0,145
49273,46098,1572,1,20,141
49274,46098,1561,2,210,141
49275,46098,1550,2,0,141
49276,46098,1570,2,25,141
49277,46099,1567,3,360,151
49278,46100,1568,2,640,
49279,46100,1562,2,40,
49280,46100,1554,2,145,
49281,46101,1565,3,45,145
49282,46102,1559,2,89,149
49283,46102,1549,2,55,149
49284,46102,1549,2,55,149
49285,46102,1544,3,120,149
49286,46102,1560,2,15,149
49287,46103,1558,1,95,147
49288,46103,1567,2,360,147
49289,46103,1543,1,25,147
49290,46103,1556,3,70,147
49291,46103,1570,3,25,147
49292,46104,1552,1,45,143
49293,46105,1541,3,85,150
49294,46105,1569,1,0,150
49295,46105,1565,3,45,150
49296,46105,1548,1,180,150
49297,46105,1557,2,115,150
49298,46106,1543,3,25,150
49299,46106,1555,2,220,150
49300,46106,1543,2,25,150
49301,46106,1563,3,150,150
49302,46107,1543,1,25,144
49303,46107,1544,2,120,144
49304,46107,1568,2,640,144
49305,46108,1541,2,85,
49306,46108,1550,1,0,
49307,46109,1564,2,0,146
49308,46109,1545,1,95,146
49309,46110,1545,1,95,147
49310,46110,1552,1,45,147
49311,46110,1549,3,55,147
49312,46110,1567,2,360,147
49313,46110,1549,1,55,147
49314,46111,1548,1,180,152
49315,46111,1553,2,310,152
49316,46111,1545,1,95,152
49317,46112,1570,1,25,152
49318,46112,1563,1,150,152
49319,46113,1560,3,15,150
49320,46113,1554,1,145,150
49321,46113,1550,3,0,150
49322,46114,1556,3,70,147
49323,46114,1544,3,120,147
49324,46114,1562,2,40,147
49325,46114,1545,3,95,147
49326,46115,1551,1,0,143
49327,46115,1549,2,55,143
49328,46116,1565,3,45,
49329,46116,1572,3,20,
49330,46116,1556,2,70,
49331,46117,1543,2,25,149
49332,46117,1541,3,85,149
49333,46117,1562,2,40,149
49334,46118,1555,3,220,152
49335,46118,1566,2,30,152
49336,46118,1570,2,25,152
49337,46118,1553,3,310,152
49338,46119,1552,1,45,152
49339,46119,1545,3,95,152
49340,46119,1559,3,89,152
49341,46119,1552,3,45,152
49342,46120,1556,2,70,148
49343,46120,1554,1,145,148
49344,46121,1553,1,310,141
49345,46121,1558,1,95,141
49346,46122,1541,1,85,146
49347,46123,1558,2,95,148
49348,46123,1548,2,180,148
49349,46123,1552,1,45,148
49350,46123,1559,1,89,148
49351,46124,1552,1,45,
49352,46124,1546,3,260,
49353,46124,1541,1,85,
49354,46124,1556,2,70,
49355,46125,1566,2,30,146
49356,46125,1541,2,85,146
49357,46126,1565,1,45,149
49358,46126,1571,3,30,149
49359,46126,1567,1,360,149
49360,46126,1557,3,115,149
49361,46127,1572,3,20,148
49362,46128,1556,1,70,152
49363,46128,1555,2,220,152
49364,46128,1546,2,260,152
49365,46129,1565,1,45,145
49366,46130,1571,2,30,145
49367,46131,1548,2,180,147
49368,46131,1567,2,360,147
49369,46132,1555,2,220,
49370,46132,1565,1,45,
49371,46132,1562,1,40,
49372,46132,1567,3,360,
49373,46133,1556,1,70,143
49374,46133,1564,3,0,143
49375,46133,1552,3,45,143
49376,46134,1556,1,70,144
49377,46134,1549,2,55,144
49378,46134,1560,1,15,144
49379,46135,1545,2,95,141
49380,46135,1559,1,89,141
49381,46136,1569,3,0,146
49382,46136,1562,1,40,146
49383,46137,1552,2,45,151
49384,46137,1541,1,85,151
49385,46137,1569,3,0,151
49386,46137,1554,2,145,151
49387,46137,1558,3,95,151
49388,46138,1550,2,0,142
49389,46138,1566,2,30,142
49390,46139,1558,1,95,147
49391,46139,1545,1,95,147
49392,46139,1546,3,260,147
49393,46140,1544,3,120,
49394,46140,1560,1,15,
49395,46141,1541,1,85,143
49396,46141,1551,3,0,143
49397,46141,1541,2,85,143
49398,46141,1569,3,0,143
49399,46142,1559,2,89,143
49400,46142,1552,1,45,143
49401,46143,1550,2,0,143
49402,46143,1541,3,85,143
49403,46143,1554,3,145,143
49404,46143,1548,3,180,143
49405,46144,1550,3,0,147
49406,46144,1557,2,115,147
49407,46144,1553,2,310,147
49408,46145,1555,1,220,142
49409,46145,1562,1,40,142
49410,46145,1568,3,640,142
49411,46145,1559,1,89,142
49412,46146,1551,2,0,151
49413,46146,1552,2,45,151
49414,46146,1546,2,260,151
49415,46146,1567,3,360,151
49416,46146,1570,3,25,151
49417,46147,1548,2,180,150
49418,46148,1572,3,20,
49419,46149,1553,1,310,150
49420,46149,1556,1,70,150
49421,46149,1542,3,35,150
49422,46149,1569,1,0,150
49423,46149,1551,3,0,150
49424,46150,1546,2,260,142
49425,46150,1568,3,640,142
49426,46150,1561,3,210,142
49427,46150,1566,2,30,142
49428,46151,1555,2,220,146
49429,46151,1565,3,45,146
49430,46151,1565,2,45,146
49431,46151,1549,3,55,146
49432,46151,1559,2,89,146
49433,46152,1568,3,640,143
49434,46153,1543,1,25,146
49435,46153,1561,2,210,146
49436,46153,1545,3,95,146
49437,46153,1553,1,310,146
49438,46153,1570,1,25,146
49439,46154,1542,1,35,141
49440,46154,1549,3,55,141
49441,46154,1549,1,55,141
49442,46154,1565,1,45,141
49443,46155,1565,3,45,146
49444,46156,1559,3,89,
49445,46156,1546,1,260,
49446,46156,1571,2,30,
49447,46156,1561,3,210,
49448,46157,1553,3,310,146
49449,46157,1551,1,0,146
49450,46158,1542,2,35,146
49451,46158,1557,3,115,146
49452,46158,1564,2,0,146
49453,46158,1558,3,95,146
49454,46159,1572,3,20,144
49455,46159,1550,1,0,144
49456,46159,1544,1,120,144
49457,46159,1542,2,35,144
49458,46160,1542,1,35,148
49459,46160,1563,1,150,148
49460,46161,1550,3,0,150
49461,46161,1541,2,85,150
49462,46161,1555,2,220,150
49463,46161,1569,2,0,150
49464,46161,1563,3,150,150
49465,46162,1555,3,220,142
49466,46162,1555,2,220,142
49467,46162,1549,1,55,142
49468,46163,1567,2,360,152
49469,46163,1554,1,145,152
49470,46163,1550,3,0,152
49471,46163,1554,3,145,152
49472,46164,1545,1,95,
49473,46165,1544,1,120,141
49474,46166,1569,2,0,148
49475,46166,1547,1,420,148
49476,46167,1549,3,55,144
49477,46167,1547,2,420,144
49478,46167,1556,1,70,144
49479,46168,1551,2,0,145
49480,46168,1552,3,45,145
49481,46169,1551,3,0,150
49482,46170,1561,1,210,152
49483,46170,1558,1,95,152
49484,46170,1565,1,45,152
49485,46170,1568,1,640,152
49486,46171,1569,1,0,142
49487,46172,1562,1,40,
49488,46172,1556,1,70,
49489,46172,1543,1,25,
49490,46172,1542,2,35,
49491,46173,1560,2,15,151
49492,46173,1541,3,85,151
49493,46174,1564,2,0,145
49494,46174,1563,2,150,145
49495,46175,1567,3,360,151
49496,46175,1554,3,145,151
49497,46175,1568,3,640,151
49498,46175,1567,2,360,151
49499,46176,1566,3,30,143
49500,46176,1562,1,40,143
49501,46176,1552,1,45,143
49502,46177,1550,3,0,143
49503,46177,1560,3,15,143
49504,46177,1560,3,15,143
49505,46178,1544,3,120,148
49506,46178,1551,2,0,148
49507,46178,1572,2,20,148
49508,46178,1555,3,220,148
49509,46179,1564,3,0,150
49510,46179,1568,1,640,150
49511,46179,1548,1,180,150
49512,46179,1570,1,25,150
49513,46180,1556,1,70,
49514,46180,1543,3,25,
49515,46180,1567,2,360,
49516,46181,1556,2,70,144
49517,46182,1566,1,30,149
49518,46182,1542,3,35,149
49519,46183,1547,3,420,144
49520,46183,1567,1,360,144
49521,46184,1543,3,25,151
49522,46184,1565,1,45,151
49523,46185,1549,1,55,151
49524,46185,1563,2,150,151
49525,46185,1554,1,145,151
49526,46185,1563,1,150,151
49527,46185,1550,3,0,151
49528,46186,1568,3,640,148
49529,46186,1552,3,45,148
49530,46186,1550,1,0,148
49531,46187,1570,2,25,150
49532,46187,1564,1,0,150
49533,46187,1568,1,640,150
49534,46187,1566,2,30,150
49535,46187,1566,2,30,150
49536,46188,1541,1,85,
49537,46188,1558,2,95,
49538,46189,1544,1,120,143
49539,46189,1559,3,89,143
49540,46189,1569,1,0,143
49541,46189,1567,3,360,143
49542,46189,1556,2,70,143
49543,46190,1544,3,120,146
49544,46190,1571,3,30,146
49545,46191,1543,1,25,143
49546,46191,1559,2,89,143
49547,46192,1544,3,120,150
49548,46193,1570,1,25,152
49549,46193,1566,2,30,152
49550,46193,1560,2,15,152
49551,46194,1572,3,20,144
49552,46194,1541,2,85,144
49553,46194,1560,1,15,144
49554,46194,1552,3,45,144
49555,46195,1562,1,40,148
49556,46196,1551,3,0,
49557,46196,1571,2,30,
49558,46196,1570,1,25,
49559,46197,1551,1,0,151
49560,46197,1571,1,30,151
49561,46197,1565,2,45,151
49562,46198,1566,3,30,144
49563,46198,1551,1,0,144
49564,46199,1555,2,220,149
49565,46199,1553,2,310,149
49566,46199,1548,1,180,149
49567,46199,1556,1,70,149
49568,46199,1549,2,55,149
49569,46200,1543,3,25,146
49570,46200,1568,1,640,146
49571,46200,1553,2,310,146
49572,46200,1550,1,0,146
49573,46201,1569,3,0,141
49574,46202,1542,3,35,147
49575,46202,1554,3,145,147
49576,46203,1570,1,25,144
49577,46203,1556,1,70,144
49578,46204,1569,3,0,
49579,46204,1547,1,420,
49580,46204,1554,1,145,
49581,46205,1562,1,40,146
49582,46205,1548,1,180,146
49583,46205,1554,1,145,146
49584,46205,1560,1,15,146
49585,46206,1558,3,95,144
49586,46206,1561,2,210,144
49587,46206,1543,2,25,144
49588,46207,1553,3,310,146
49589,46207,1560,2,15,146
49590,46207,1565,1,45,146
49591,46208,1551,3,0,142
49592,46208,1558,2,95,142
49593,46209,1567,1,360,148
49594,46210,1559,2,89,141
49595,46211,1565,3,45,145
49596,46211,1562,3,40,145
49597,46211,1565,3,45,145
49598,46211,1554,2,145,145
49599,46211,1547,1,420,145
49600,46212,1548,1,180,
49601,46213,1548,1,180,141
49602,46214,1569,2,0,150
49603,46214,1561,2,210,150
49604,46214,1569,2,0,150
49605,46214,1542,1,35,150
49606,46214,1550,1,0,150
49607,46215,1549,2,55,144
49608,46216,1554,3,145,148
49609,46216,1567,3,360,148
49610,46217,1554,1,145,141
49611,46217,1568,1,640,141
49612,46217,1568,2,640,141
49613,46217,1548,3,180,141
49614,46217,1552,2,45,141
49615,46218,1567,1,360,149
49616,46218,1547,1,420,149
49617,46218,1554,2,145,149
49618,46219,1565,2,45,147
49619,46219,1565,1,45,147
49620,46220,1555,3,220,
49621,46220,1554,3,145,
49622,46220,1553,3,310,
49623,46220,1563,2,150,
49624,46220,1568,2,640,
49625,46221,1559,1,89,141
49626,46221,1559,1,89,141
49627,46221,1543,3,25,141
49628,46222,1564,3,0,148
49629,46223,1542,2,35,149
49630,46223,1562,2,40,149
49631,46224,1548,1,180,147
49632,46224,1556,3,70,147
49633,46224,1547,2,420,147
49634,46224,1557,3,115,147
49635,46225,1570,2,25,141
49636,46225,1542,1,35,141
49637,46225,1553,2,310,141
49638,46226,1542,3,35,143
49639,46226,1551,3,0,143
49640,46226,1544,3,120,143
49641,46226,1565,3,45,143
49642,46226,1542,2,35,143
49643,46227,1549,3,55,142
49644,46227,1550,3,0,142
49645,46228,1560,1,15,
49646,46228,1543,2,25,
49647,46228,1551,1,0,
49648,46228,1561,2,210,
49649,46228,1549,1,55,
49650,46229,1570,2,25,151
49651,46229,1567,2,360,151
49652,46230,1541,2,85,145
49653,46230,1544,1,120,145
49654,46231,1564,3,0,147
49655,46232,1547,1,420,145
49656,46233,1547,2,420,143
49657,46233,1564,1,0,143
49658,46233,1553,3,310,143
49659,46233,1542,2,35,143
49660,46234,1559,1,89,146
49661,46234,1551,3,0,146
49662,46234,1567,1,360,146
49663,46235,1549,1,55,149
49664,46235,1543,3,25,149
49665,46236,1563,2,150,
49666,46236,1541,2,85,
49667,46236,1552,2,45,
49668,46237,1554,1,145,145
49669,46238,1560,1,15,152
49670,46239,1557,2,115,144
49671,46240,1543,3,25,144
49672,46241,1569,3,0,143
49673,46241,1549,1,55,143
49674,46242,1553,1,310,144
49675,46242,1569,1,0,144
49676,46242,1547,3,420,144
49677,46242,1557,1,115,144
49678,46242,1542,3,35,144
49679,46243,1566,3,30,148
49680,46243,1554,3,145,148
49681,46243,1544,1,120,148
49682,46243,1559,2,89,148
49683,46243,1542,3,35,148
49684,46244,1552,2,45,
49685,46245,1547,3,420,150
49686,46245,1551,3,0,150
49687,46245,1564,1,0,150
49688,46246,1568,1,640,146
49689,46247,1564,2,0,149
49690,46247,1570,1,25,149
49691,46248,1557,1,115,148
49692,46248,1557,1,115,148
49693,46248,1566,2,30,148
49694,46248,1547,3,420,148
49695,46248,1558,2,95,148
49696,46249,1555,1,220,142
49697,46249,1545,2,95,142
49698,46249,1552,2,45,142
49699,46249,1565,1,45,142
49700,46250,1567,1,360,146
49701,46251,1541,1,85,149
49702,46251,1550,2,0,149
49703,46252,1556,3,70,
49704,46252,1570,3,25,
49705,46252,1559,3,89,
49706,46252,1564,1,0,
49707,46253,1572,1,20,144
49708,46253,1565,3,45,144
49709,46253,1561,1,210,144
49710,46253,1552,2,45,144
49711,46253,1554,2,145,144
49712,46254,1566,1,30,149
49713,46254,1549,1,55,149
49714,46254,1565,2,45,149
49715,46255,1550,3,0,143
49716,46255,1564,3,0,143
49717,46255,1564,1,0,143
49718,46255,1555,1,220,143
49719,46256,1565,1,45,152
49720,46256,1542,3,35,152
49721,46257,1566,3,30,149
49722,46257,1542,3,35,149
49723,46257,1553,3,310,149
49724,46257,1557,3,115,149
49725,46258,1570,1,25,145
49726,46259,1554,2,145,152
49727,46259,1561,3,210,152
49728,46259,1571,3,30,152
49729,46260,1542,3,35,
49730,46260,1557,2,115,
49731,46260,1565,3,45,
49732,46260,1559,3,89,
49733,46261,1570,2,25,149
49734,46261,1545,3,95,149
49735,46262,1556,3,70,149
49736,46262,1552,1,45,149
49737,46262,1560,3,15,149
49738,46262,1572,1,20,149
49739,46262,1550,3,0,149
49740,46263,1556,2,70,147
49741,46263,1562,1,40,147
49742,46264,1553,3,310,145
49743,46264,1568,2,640,145
49744,46264,1549,3,55,145
49745,46264,1552,2,45,145
49746,46264,1550,1,0,145
49747,46265,1557,2,115,148
49748,46265,1562,2,40,148
49749,46265,1547,1,420,148
49750,46265,1551,3,0,148
49751,46265,1559,2,89,148
49752,46266,1543,1,25,141
49753,46266,1566,1,30,141
49754,46266,1547,3,420,141
49755,46266,1557,3,115,141
49756,46267,1570,1,25,149
49757,46267,1564,1,0,149
49758,46268,1561,2,210,
49759,46268,1556,2,70,
49760,46268,1559,1,89,
49761,46268,1544,3,120,
49762,46269,1562,2,40,141
49763,46269,1557,2,115,141
49764,46269,1561,2,210,141
49765,46270,1557,3,115,145
49766,46270,1550,2,0,145
49767,46270,1556,3,70,145
49768,46270,1545,3,95,145
49769,46271,1545,1,95,143
49770,46271,1561,1,210,143
49771,46271,1549,2,55,143
49772,46272,1571,2,30,151
49773,46272,1555,3,220,151
49774,46272,1548,1,180,151
49775,46272,1563,1,150,151
49776,46273,1565,3,45,149
49777,46273,1550,2,0,149
49778,46274,1542,1,35,144
49779,46275,1556,3,70,151
49780,46275,1571,3,30,151
49781,46275,1542,3,35,151
49782,46276,1547,3,420,
49783,46276,1567,1,360,
49784,46276,1543,1,25,
49785,46277,1566,2,30,145
49786,46277,1557,3,115,145
49787,46277,1555,2,220,145
49788,46277,1564,2,0,145
49789,46278,1549,3,55,144
49790,46278,1549,1,55,144
49791,46278,1563,1,150,144
49792,46278,1542,2,35,144
49793,46279,1569,3,0,145
49794,46279,1571,3,30,145
49795,46279,1571,3,30,145
49796,46279,1556,2,70,145
49797,46280,1565,1,45,148
49798,46280,1544,1,120,148
49799,46280,1555,2,220,148
49800,46280,1542,2,35,148
49801,46280,1571,3,30,148
49802,46281,1541,3,85,144
49803,46282,1569,3,0,149
49804,46283,1546,2,260,146
49805,46283,1571,2,30,146
49806,46283,1553,1,310,146
49807,46283,1570,3,25,146
49808,46283,1561,3,210,146
49809,46284,1543,3,25,
49810,46284,1572,2,20,
49811,46284,1554,1,145,
49812,46285,1541,1,85,148
49813,46285,1557,1,115,148
49814,46285,1551,3,0,148
49815,46285,1553,2,310,148
49816,46286,1551,1,0,148
49817,46286,1555,1,220,148
49818,46286,1553,2,310,148
49819,46287,1565,1,45,143
49820,46287,1567,3,360,143
49821,46287,1549,2,55,143
49822,46287,1545,3,95,143
49823,46287,1560,1,15,143
49824,46288,1562,3,40,142
49825,46288,1555,2,220,142
49826,46288,1550,3,0,142
49827,46289,1565,2,45,145
49828,46289,1557,3,115,145
49829,46289,1572,3,20,145
49830,46289,1550,1,0,145
49831,46289,1542,3,35,145
49832,46290,1548,2,180,151
49833,46290,1557,2,115,151
49834,46290,1560,3,15,151
49835,46290,1563,2,150,151
49836,46290,1563,3,150,151
49837,46291,1556,1,70,144
49838,46291,1552,1,45,144
49839,46291,1570,3,25,144
49840,46291,1557,1,115,144
49841,46292,1572,2,20,
49842,46293,1564,1,0,148
49843,46293,1568,2,640,148
49844,46293,1543,1,25,148
49845,46294,1557,1,115,151
49846,46294,1553,1,310,151
49847,46294,1541,3,85,151
49848,46295,1560,3,15,151
49849,46295,1544,3,120,151
49850,46295,1567,3,360,151
49851,46295,1554,1,145,151
49852,46295,1560,2,15,151
49853,46296,1561,2,210,151
49854,46296,1561,1,210,151
49855,46297,1552,2,45,151
49856,46298,1554,1,145,148
49857,46298,1546,2,260,148
49858,46298,1552,3,45,148
49859,46298,1552,2,45,148
49860,46299,1555,3,220,148
49861,46299,1554,3,145,148
49862,46299,1563,1,150,148
49863,46299,1548,3,180,148
49864,46299,1544,3,120,148
49865,46300,1560,3,15,
49866,46300,1560,1,15,
49867,46301,1559,2,89,142
49868,46301,1550,1,0,142
49869,46301,1557,2,115,142
49870,46301,1569,2,0,142
49871,46301,1553,1,310,142
49872,46302,1560,2,15,143
49873,46302,1569,1,0,143
49874,46302,1552,1,45,143
49875,46302,1550,3,0,143
49876,46302,1548,2,180,143
49877,46303,1559,2,89,149
49878,46303,1545,3,95,149
49879,46303,1554,2,145,149
49880,46303,1550,1,0,149
49881,46303,1570,1,25,149
49882,46304,1553,3,310,144
49883,46304,1571,1,30,144
49884,46305,1554,1,145,147
49885,46305,1558,1,95,147
49886,46306,1572,3,20,151
49887,46306,1561,3,210,151
49888,46306,1552,1,45,151
49889,46306,1541,3,85,151
49890,46307,1564,1,0,142
49891,46308,1551,1,0,
49892,46308,1541,3,85,
49893,46309,1549,1,55,142
49894,46310,1563,1,150,146
49895,46310,1557,2,115,146
49896,46310,1541,3,85,146
49897,46311,1552,3,45,149
49898,46311,1546,2,260,149
49899,46311,1566,2,30,149
49900,46312,1566,2,30,150
49901,46313,1571,1,30,144
49902,46313,1550,1,0,144
49903,46313,1567,3,360,144
49904,46314,1548,2,180,149
49905,46314,1564,3,0,149
49906,46314,1563,1,150,149
49907,46314,1548,3,180,149
49908,46314,1554,3,145,149
49909,46315,1562,2,40,147
49910,46315,1555,1,220,147
49911,46315,1559,2,89,147
49912,46315,1562,1,40,147
49913,46315,1564,3,0,147
49914,46316,1547,1,420,
49915,46317,1568,2,640,152
49916,46317,1567,1,360,152
49917,46318,1544,3,120,141
49918,46318,1569,2,0,141
49919,46318,1556,3,70,141
49920,46318,1552,3,45,141
49921,46319,1570,2,25,147
49922,46319,1566,3,30,147
49923,46319,1560,3,15,147
49924,46320,1551,3,0,147
49925,46320,1548,3,180,147
49926,46321,1547,3,420,149
49927,46321,1557,3,115,149
49928,46321,1546,3,260,149
49929,46321,1553,1,310,149
49930,46321,1562,2,40,149
49931,46322,1561,3,210,143
49932,46322,1555,3,220,143
49933,46322,1549,3,55,143
49934,46322,1548,1,180,143
49935,46322,1566,2,30,143
49936,46323,1560,1,15,149
49937,46323,1572,1,20,149
49938,46323,1563,1,150,149
49939,46324,1557,3,115,
49940,46324,1545,2,95,
49941,46324,1550,2,0,
49942,46324,1554,3,145,
49943,46324,1565,1,45,
49944,46325,1564,2,0,145
49945,46325,1570,1,25,145
49946,46326,1558,1,95,150
49947,46326,1559,3,89,150
49948,46326,1558,1,95,150
49949,46327,1553,1,310,143
49950,46327,1549,1,55,143
49951,46327,1554,3,145,143
49952,46328,1554,1,145,148
49953,46328,1560,1,15,148
49954,46328,1566,1,30,148
49955,46328,1565,2,45,148
49956,46329,1543,1,25,146
49957,46329,1544,1,120,146
49958,46329,1555,3,220,146
49959,46329,1562,1,40,146
49960,46329,1565,3,45,146
49961,46330,1550,1,0,142
49962,46331,1572,3,20,143
49963,46332,1542,2,35,
49964,46333,1571,2,30,149
49965,46333,1549,1,55,149
49966,46333,1556,1,70,149
49967,46334,1551,3,0,143
49968,46334,1567,2,360,143
49969,46334,1570,1,25,143
49970,46334,1543,3,25,143
49971,46334,1572,2,20,143
49972,46335,1563,2,150,145
49973,46336,1555,1,220,149
49974,46336,1569,2,0,149
49975,46337,1566,2,30,149
49976,46337,1562,3,40,149
49977,46337,1553,2,310,149
49978,46337,1554,3,145,149
49979,46337,1567,1,360,149
49980,46338,1562,1,40,148
49981,46338,1549,1,55,148
49982,46338,1549,1,55,148
49983,46339,1562,2,40,147
49984,46340,1551,2,0,
49985,46341,1563,2,150,144
49986,46341,1571,2,30,144
49987,46342,1541,1,85,143
49988,46342,1564,3,0,143
49989,46342,1553,3,310,143
49990,46343,1562,3,40,150
49991,46343,1559,3,89,150
49992,46344,1572,1,20,143
49993,46345,1543,1,25,144
49994,46345,1571,2,30,144
49995,46346,1544,3,120,150
49996,46346,1552,3,45,150
49997,46346,1566,1,30,150
49998,46347,1569,2,0,145
49999,46347,1542,2,35,145
50000,46347,1544,2,120,145
50001,46347,1568,2,640,145
50002,46348,1554,3,145,
50003,46348,1555,2,220,
50004,46348,1552,2,45,
50005,46349,1562,3,40,148
50006,46349,1543,1,25,148
50007,46349,1542,3,35,148
50008,46349,1561,3,210,148
50009,46350,1555,2,220,142
50010,46350,1566,1,30,142
50011,46351,1557,1,115,141
50012,46351,1553,1,310,141
50013,46351,1568,3,640,141
50014,46351,1547,3,420,141
50015,46352,1547,3,420,152
50016,46352,1572,3,20,152
50017,46352,1568,2,640,152
50018,46352,1553,1,310,152
50019,46353,1564,3,0,152
50020,46353,1561,2,210,152
50021,46354,1562,1,40,144
50022,46354,1569,1,0,144
50023,46354,1559,3,89,144
50024,46354,1563,2,150,144
50025,46355,1544,3,120,143
50026,46355,1566,1,30,143
50027,46355,1564,3,0,143
50028,46356,1544,2,120,
50029,46356,1567,1,360,
50030,46356,1570,1,25,
50031,46356,1572,2,20,
50032,46356,1552,2,45,
50033,46357,1545,2,95,148
50034,46357,1549,3,55,148
50035,46357,1567,2,360,148
50036,46358,1557,1,115,152
50037,46358,1546,1,260,152
50038,46358,1547,2,420,152
50039,46358,1550,2,0,152
50040,46359,1550,1,0,144
50041,46359,1550,3,0,144
50042,46360,1562,2,40,147
50043,46360,1545,3,95,147
50044,46360,1558,3,95,147
50045,46360,1555,1,220,147
50046,46361,1561,2,210,146
50047,46362,1570,2,25,149
50048,46362,1563,3,150,149
50049,46363,1555,1,220,150
50050,46363,1560,1,15,150
50051,46363,1567,3,360,150
50052,46363,1565,2,45,150
50053,46363,1565,1,45,150
50054,46364,1543,2,25,
50055,46364,1569,1,0,
50056,46364,1549,3,55,
50057,46364,1568,1,640,
50058,46365,1555,2,220,152
50059,46365,1560,2,15,152
50060,46365,1541,2,85,152
50061,46366,1571,3,30,151
50062,46366,1550,3,0,151
50063,46367,1546,2,260,149
50064,46368,1567,1,360,144
50065,46368,1562,1,40,144
50066,46369,1564,2,0,145
50067,46369,1568,3,640,145
50068,46370,1555,2,220,150
50069,46371,1556,1,70,143
50070,46371,1551,3,0,143
50071,46371,1560,3,15,143
50072,46372,1550,2,0,
50073,46372,1558,1,95,
50074,46372,1550,3,0,
50075,46373,1568,3,640,146
50076,46374,1564,1,0,152
50077,46375,1569,1,0,144
50078,46376,1561,3,210,141
50079,46376,1554,2,145,141
50080,46376,1572,2,20,141
50081,46376,1569,1,0,141
50082,46377,1552,2,45,141
50083,46377,1558,1,95,141
50084,46377,1541,3,85,141
50085,46377,1548,2,180,141
50086,46377,1560,2,15,141
50087,46378,1543,2,25,142
50088,46378,1562,1,40,142
50089,46378,1546,2,260,142
50090,46378,1548,3,180,142
50091,46379,1557,3,115,143
50092,46379,1548,2,180,143
50093,46380,1564,1,0,
50094,46380,1562,3,40,
50095,46380,1560,1,15,
50096,46380,1551,3,0,
50097,46381,1563,2,150,144
50098,46381,1570,1,25,144
50099,46381,1566,3,30,144
50100,46382,1558,2,95,145
50101,46383,1562,1,40,148
50102,46383,1541,3,85,148
50103,46383,1547,2,420,148
50104,46384,1560,2,15,147
50105,46384,1552,1,45,147
50106,46384,1569,1,0,147
50107,46384,1563,1,150,147
50108,46385,1554,3,145,148
50109,46385,1560,3,15,148
50110,46385,1546,1,260,148
50111,46386,1568,1,640,151
50112,46386,1552,1,45,151
50113,46386,1570,3,25,151
50114,46387,1566,2,30,147
50115,46387,1572,3,20,147
50116,46387,1570,2,25,147
50117,46387,1565,3,45,147
50118,46387,1549,3,55,147
50119,46388,1556,3,70,
50120,46388,1559,3,89,
50121,46388,1566,3,30,
50122,46388,1550,2,0,
50123,46388,1547,2,420,
50124,46389,1570,1,25,141
50125,46389,1555,2,220,141
